,DATE,TIME,RAW WATER FLOW IN ML,CLEAR WATER SUMP LEVEL IN M,CLEAR WATER PUMPING FLOW ML,TREATED WATER PRODUCTION IN ML,REMARKS,DATETIME,Hour,YEAR,MONTH,MONTH-YEAR
21695,2024-05-22,23:00:00,3.53683,2.94,3.81265,3.42294,No Remarks,2024-05-22 23:00:00,23,2024,5,05-2024
21696,2024-05-22,00:00:00,3.5316799999999997,2.71,3.89615,3.41796,No Remarks,2024-05-22 00:00:00,0,2024,5,05-2024
21697,2024-05-23,01:00:00,3.4995300000000005,2.37,3.86565,3.38685,No Remarks,2024-05-23 01:00:00,1,2024,5,05-2024
21698,2024-05-23,02:00:00,3.53113,2.41,2.89094,3.41743,No Remarks,2024-05-23 02:00:00,2,2024,5,05-2024
21699,2024-05-23,03:00:00,3.5655900000000003,2.74,2.9015400000000002,3.4507800000000004,No Remarks,2024-05-23 03:00:00,3,2024,5,05-2024
21700,2024-05-23,04:00:00,3.5783,3.03,2.8833200000000003,3.46308,No Remarks,2024-05-23 04:00:00,4,2024,5,05-2024
21701,2024-05-23,05:00:00,3.5345100000000005,3.18,2.90565,3.4207,No Remarks,2024-05-23 05:00:00,5,2024,5,05-2024
21702,2024-05-23,06:00:00,3.5406,3.28,2.89508,3.42659,No Remarks,2024-05-23 06:00:00,6,2024,5,05-2024
21703,2024-05-23,07:00:00,3.53575,3.4,2.9171300000000002,3.4219,No Remarks,2024-05-23 07:00:00,7,2024,5,05-2024
21704,2024-05-23,08:00:00,3.51065,3.51,2.90254,3.3976100000000002,No Remarks,2024-05-23 08:00:00,8,2024,5,05-2024
21705,2024-05-23,09:00:00,3.4851900000000002,3.62,2.91264,3.37297,No Remarks,2024-05-23 09:00:00,9,2024,5,05-2024
21706,2024-05-23,10:00:00,3.52488,3.58,2.90427,3.4113800000000003,No Remarks,2024-05-23 10:00:00,10,2024,5,05-2024
21707,2024-05-23,11:00:00,3.52867,3.64,2.9049400000000003,3.4150500000000004,No Remarks,2024-05-23 11:00:00,11,2024,5,05-2024
21708,2024-05-23,12:00:00,3.5126500000000003,3.84,2.92665,3.39954,No Remarks,2024-05-23 12:00:00,12,2024,5,05-2024
21709,2024-05-23,13:00:00,3.59571,3.89,3.84945,3.47993,No Remarks,2024-05-23 13:00:00,13,2024,5,05-2024
21710,2024-05-23,14:00:00,3.50264,3.64,3.78845,3.38985,No Remarks,2024-05-23 14:00:00,14,2024,5,05-2024
21711,2024-05-23,15:00:00,3.50165,3.41,3.79372,3.3889,No Remarks,2024-05-23 15:00:00,15,2024,5,05-2024
21712,2024-05-23,16:00:00,3.50164,2.94,3.74154,3.3888800000000003,No Remarks,2024-05-23 16:00:00,16,2024,5,05-2024
21713,2024-05-23,17:00:00,3.54689,2.68,3.76413,3.43268,No Remarks,2024-05-23 17:00:00,17,2024,5,05-2024
21714,2024-05-23,18:00:00,3.51778,2.36,3.72563,3.40451,No Remarks,2024-05-23 18:00:00,18,2024,5,05-2024
21715,2024-05-23,19:00:00,3.52565,2.13,3.70865,3.41212,No Remarks,2024-05-23 19:00:00,19,2024,5,05-2024
21716,2024-05-23,20:00:00,3.52694,1.93,3.69173,3.41337,No Remarks,2024-05-23 20:00:00,20,2024,5,05-2024
21717,2024-05-23,21:00:00,3.5180900000000004,2.15,2.8579000000000003,3.40481,No Remarks,2024-05-23 21:00:00,21,2024,5,05-2024
21718,2024-05-23,22:00:00,3.4996500000000004,1.91,2.8576300000000003,3.38696,No Remarks,2024-05-23 22:00:00,22,2024,5,05-2024
21719,2024-05-23,23:00:00,3.54836,1.98,2.89759,3.4341,No Remarks,2024-05-23 23:00:00,23,2024,5,05-2024
21720,2024-05-23,00:00:00,0.0,2.49,0.0,0.0,No Remarks,2024-05-23 00:00:00,0,2024,5,05-2024
21721,2024-05-24,01:00:00,3.53204,2.47,2.93055,3.41831,No Remarks,2024-05-24 01:00:00,1,2024,5,05-2024
21722,2024-05-24,02:00:00,3.52895,2.76,2.92213,3.4153200000000004,No Remarks,2024-05-24 02:00:00,2,2024,5,05-2024
21723,2024-05-24,03:00:00,3.50781,3.06,2.93665,3.39486,No Remarks,2024-05-24 03:00:00,3,2024,5,05-2024
21724,2024-05-24,04:00:00,3.48873,3.27,2.8931500000000003,3.37639,No Remarks,2024-05-24 04:00:00,4,2024,5,05-2024
21725,2024-05-24,05:00:00,3.50664,3.44,2.88919,3.39373,No Remarks,2024-05-24 05:00:00,5,2024,5,05-2024
21726,2024-05-24,06:00:00,3.51481,3.59,2.9004000000000003,3.4016300000000004,No Remarks,2024-05-24 06:00:00,6,2024,5,05-2024
21727,2024-05-24,07:00:00,3.5234699999999997,3.74,2.91337,3.41001,No Remarks,2024-05-24 07:00:00,7,2024,5,05-2024
21728,2024-05-24,08:00:00,3.54515,3.95,2.91548,3.431,No Remarks,2024-05-24 08:00:00,8,2024,5,05-2024
21729,2024-05-24,09:00:00,3.50525,3.85,3.81894,3.39238,No Remarks,2024-05-24 09:00:00,9,2024,5,05-2024
21730,2024-05-24,10:00:00,3.5144699999999998,3.4,3.80526,3.4013000000000004,No Remarks,2024-05-24 10:00:00,10,2024,5,05-2024
21731,2024-05-24,11:00:00,3.52195,3.48,2.8956500000000003,3.40854,No Remarks,2024-05-24 11:00:00,11,2024,5,05-2024
21732,2024-05-24,12:00:00,3.5035900000000004,3.59,2.89121,3.39077,No Remarks,2024-05-24 12:00:00,12,2024,5,05-2024
21733,2024-05-24,13:00:00,3.49099,3.68,2.89818,3.37858,No Remarks,2024-05-24 13:00:00,13,2024,5,05-2024
21734,2024-05-24,14:00:00,3.4888600000000003,3.79,2.87515,3.37652,No Remarks,2024-05-24 14:00:00,14,2024,5,05-2024
21735,2024-05-24,15:00:00,3.47819,3.96,2.89547,3.36619,No Remarks,2024-05-24 15:00:00,15,2024,5,05-2024
21736,2024-05-24,16:00:00,3.47864,8.86,3.76787,3.3666300000000002,No Remarks,2024-05-24 16:00:00,16,2024,5,05-2024
21737,2024-05-24,17:00:00,3.5264200000000003,3.53,3.78338,3.41287,No Remarks,2024-05-24 17:00:00,17,2024,5,05-2024
21738,2024-05-24,18:00:00,3.53155,3.21,3.78227,3.41783,No Remarks,2024-05-24 18:00:00,18,2024,5,05-2024
21739,2024-05-24,19:00:00,3.5721,3.09,3.79487,3.45708,No Remarks,2024-05-24 19:00:00,19,2024,5,05-2024
21740,2024-05-24,20:00:00,3.53368,2.94,3.7656500000000004,3.4199,No Remarks,2024-05-24 20:00:00,20,2024,5,05-2024
21741,2024-05-24,21:00:00,3.52514,2.68,3.73241,3.41163,No Remarks,2024-05-24 21:00:00,21,2024,5,05-2024
21742,2024-05-24,22:00:00,3.52346,2.36,3.7446,3.41,No Remarks,2024-05-24 22:00:00,22,2024,5,05-2024
21743,2024-05-24,23:00:00,3.52612,2.06,3.7419200000000004,3.41258,No Remarks,2024-05-24 23:00:00,23,2024,5,05-2024
21744,2024-05-24,00:00:00,3.5006,2.46,2.84564,3.38788,No Remarks,2024-05-24 00:00:00,0,2024,5,05-2024
21745,2024-05-25,01:00:00,3.4803200000000003,2.81,2.85648,3.36825,No Remarks,2024-05-25 01:00:00,1,2024,5,05-2024
21746,2024-05-25,02:00:00,3.46965,3.15,2.86697,3.35793,No Remarks,2024-05-25 02:00:00,2,2024,5,05-2024
21747,2024-05-25,03:00:00,3.47891,3.37,2.8742600000000005,3.36689,No Remarks,2024-05-25 03:00:00,3,2024,5,05-2024
21748,2024-05-25,04:00:00,3.55289,3.63,2.88535,3.43849,No Remarks,2024-05-25 04:00:00,4,2024,5,05-2024
21749,2024-05-25,05:00:00,3.5424200000000003,3.92,2.89416,3.42835,No Remarks,2024-05-25 05:00:00,5,2024,5,05-2024
21750,2024-05-25,06:00:00,3.4643100000000002,3.78,3.7894200000000002,3.3527600000000004,No Remarks,2024-05-25 06:00:00,6,2024,5,05-2024
21751,2024-05-25,07:00:00,3.45684,3.2,3.75125,3.34553,No Remarks,2024-05-25 07:00:00,7,2024,5,05-2024
21752,2024-05-25,08:00:00,3.52846,2.66,3.7426500000000003,3.4148400000000003,No Remarks,2024-05-25 08:00:00,8,2024,5,05-2024
21753,2024-05-25,09:00:00,3.51454,2.71,2.87714,3.40137,No Remarks,2024-05-25 09:00:00,9,2024,5,05-2024
21754,2024-05-25,10:00:00,3.54962,2.87,2.88918,3.4353200000000004,No Remarks,2024-05-25 10:00:00,10,2024,5,05-2024
21755,2024-05-25,11:00:00,3.5310900000000003,2.92,2.87881,3.41739,No Remarks,2024-05-25 11:00:00,11,2024,5,05-2024
21756,2024-05-25,12:00:00,3.48941,2.99,2.8895700000000004,3.37705,No Remarks,2024-05-25 12:00:00,12,2024,5,05-2024
21757,2024-05-25,13:00:00,3.4832,3.18,2.87735,3.37104,No Remarks,2024-05-25 13:00:00,13,2024,5,05-2024
21758,2024-05-25,14:00:00,3.48098,3.25,2.88954,3.36889,No Remarks,2024-05-25 14:00:00,14,2024,5,05-2024
21759,2024-05-25,15:00:00,3.54436,3.52,2.9070500000000004,3.43023,No Remarks,2024-05-25 15:00:00,15,2024,5,05-2024
21760,2024-05-25,16:00:00,3.54036,3.84,2.89664,3.4263600000000003,No Remarks,2024-05-25 16:00:00,16,2024,5,05-2024
21761,2024-05-25,17:00:00,3.4898000000000002,3.62,3.81626,3.37743,No Remarks,2024-05-25 17:00:00,17,2024,5,05-2024
21762,2024-05-25,18:00:00,3.5483200000000004,3.41,3.78519,3.43406,No Remarks,2024-05-25 18:00:00,18,2024,5,05-2024
21763,2024-05-25,19:00:00,3.52665,3.18,3.76064,3.4130900000000004,No Remarks,2024-05-25 19:00:00,19,2024,5,05-2024
21764,2024-05-25,20:00:00,3.53101,2.83,3.76011,3.41731,No Remarks,2024-05-25 20:00:00,20,2024,5,05-2024
21765,2024-05-25,21:00:00,3.56542,2.46,3.7317199999999997,3.45061,No Remarks,2024-05-25 21:00:00,21,2024,5,05-2024
21766,2024-05-25,22:00:00,3.5163200000000003,2.3,3.71169,3.40309,No Remarks,2024-05-25 22:00:00,22,2024,5,05-2024
21767,2024-05-25,23:00:00,3.53129,2.04,3.71565,3.41758,No Remarks,2024-05-25 23:00:00,23,2024,5,05-2024
21768,2024-05-25,00:00:00,3.51764,2.21,2.81265,3.40437,No Remarks,2024-05-25 00:00:00,0,2024,5,05-2024
21769,2024-05-26,01:00:00,3.5246500000000003,2.41,2.90165,3.4111599999999997,No Remarks,2024-05-26 01:00:00,1,2024,5,05-2024
21770,2024-05-26,02:00:00,3.50165,2.72,2.84565,3.3889,No Remarks,2024-05-26 02:00:00,2,2024,5,05-2024
21771,2024-05-26,03:00:00,3.51435,3.01,2.90232,3.40119,No Remarks,2024-05-26 03:00:00,3,2024,5,05-2024
21772,2024-05-26,04:00:00,3.49636,3.27,2.93035,3.3837800000000002,No Remarks,2024-05-26 04:00:00,4,2024,5,05-2024
21773,2024-05-26,05:00:00,3.52035,3.39,2.8956399999999998,3.40699,No Remarks,2024-05-26 05:00:00,5,2024,5,05-2024
21774,2024-05-26,06:00:00,3.4996500000000004,3.53,2.91164,3.38696,No Remarks,2024-05-26 06:00:00,6,2024,5,05-2024
21775,2024-05-26,07:00:00,3.5126500000000003,3.63,2.83631,3.39954,No Remarks,2024-05-26 07:00:00,7,2024,5,05-2024
21776,2024-05-26,08:00:00,3.50808,3.61,2.9151599999999998,3.39512,No Remarks,2024-05-26 08:00:00,8,2024,5,05-2024
21777,2024-05-26,09:00:00,3.49054,3.77,2.91182,3.37814,No Remarks,2024-05-26 09:00:00,9,2024,5,05-2024
21778,2024-05-26,10:00:00,3.50189,3.98,2.94658,3.38913,No Remarks,2024-05-26 10:00:00,10,2024,5,05-2024
21779,2024-05-26,11:00:00,2.4561300000000004,3.82,2.94368,2.37704,No Remarks,2024-05-26 11:00:00,11,2024,5,05-2024
21780,2024-05-26,12:00:00,2.43817,3.69,2.94465,2.35966,No Remarks,2024-05-26 12:00:00,12,2024,5,05-2024
21781,2024-05-26,13:00:00,2.4497600000000004,3.56,2.9195100000000003,2.37088,No Remarks,2024-05-26 13:00:00,13,2024,5,05-2024
21782,2024-05-26,14:00:00,3.40598,3.58,2.94745,3.29631,No Remarks,2024-05-26 14:00:00,14,2024,5,05-2024
21783,2024-05-26,15:00:00,3.43976,3.73,2.92815,3.329,No Remarks,2024-05-26 15:00:00,15,2024,5,05-2024
21784,2024-05-26,16:00:00,3.4387,3.91,2.9359800000000003,3.3279699999999997,No Remarks,2024-05-26 16:00:00,16,2024,5,05-2024
21785,2024-05-26,17:00:00,3.3810700000000002,3.75,3.76011,3.2721999999999998,No Remarks,2024-05-26 17:00:00,17,2024,5,05-2024
21786,2024-05-26,18:00:00,3.3970300000000004,3.46,3.77231,3.28765,No Remarks,2024-05-26 18:00:00,18,2024,5,05-2024
21787,2024-05-26,19:00:00,3.4024099999999997,3.15,3.78892,3.29285,No Remarks,2024-05-26 19:00:00,19,2024,5,05-2024
21788,2024-05-26,20:00:00,3.4045500000000004,2.97,3.77985,3.2949200000000003,No Remarks,2024-05-26 20:00:00,20,2024,5,05-2024
21789,2024-05-26,21:00:00,3.4515000000000002,2.71,3.77562,3.34036,No Remarks,2024-05-26 21:00:00,21,2024,5,05-2024
21790,2024-05-26,22:00:00,3.42162,2.76,2.82064,3.31144,No Remarks,2024-05-26 22:00:00,22,2024,5,05-2024
21791,2024-05-26,23:00:00,3.4227600000000002,3.02,2.8542600000000005,3.3125500000000003,No Remarks,2024-05-26 23:00:00,23,2024,5,05-2024
21792,2024-05-26,00:00:00,3.3832,3.27,2.8704899999999998,3.2742600000000004,No Remarks,2024-05-26 00:00:00,0,2024,5,05-2024
21793,2024-05-27,01:00:00,3.37359,3.44,2.85837,3.2649600000000003,No Remarks,2024-05-27 01:00:00,1,2024,5,05-2024
21794,2024-05-27,02:00:00,3.38427,3.6,2.85609,3.2753,No Remarks,2024-05-27 02:00:00,2,2024,5,05-2024
21795,2024-05-27,03:00:00,3.38213,3.83,2.85166,3.2732300000000003,No Remarks,2024-05-27 03:00:00,3,2024,5,05-2024
21796,2024-05-27,04:00:00,3.43016,3.92,3.77925,3.31971,No Remarks,2024-05-27 04:00:00,4,2024,5,05-2024
21797,2024-05-27,05:00:00,3.4269600000000002,3.52,3.7642800000000003,3.3166100000000003,No Remarks,2024-05-27 05:00:00,5,2024,5,05-2024
21798,2024-05-27,06:00:00,3.3874,3.01,3.7715500000000004,3.27833,No Remarks,2024-05-27 06:00:00,6,2024,5,05-2024
21799,2024-05-27,07:00:00,3.42255,2.81,2.85387,3.3123400000000003,No Remarks,2024-05-27 07:00:00,7,2024,5,05-2024
21800,2024-05-27,08:00:00,3.3924499999999997,2.93,2.85941,3.28321,No Remarks,2024-05-27 08:00:00,8,2024,5,05-2024
21801,2024-05-27,09:00:00,3.40525,3.0,2.8574800000000002,3.2956,No Remarks,2024-05-27 09:00:00,9,2024,5,05-2024
21802,2024-05-27,10:00:00,3.41256,3.05,2.8869499999999997,3.30268,No Remarks,2024-05-27 10:00:00,10,2024,5,05-2024
21803,2024-05-27,11:00:00,3.4119800000000002,3.0,2.88954,3.3021100000000003,No Remarks,2024-05-27 11:00:00,11,2024,5,05-2024
21804,2024-05-27,12:00:00,3.39256,3.02,2.88225,3.2833200000000002,No Remarks,2024-05-27 12:00:00,12,2024,5,05-2024
21805,2024-05-27,13:00:00,3.42112,3.06,2.86897,3.31096,No Remarks,2024-05-27 13:00:00,13,2024,5,05-2024
21806,2024-05-27,14:00:00,3.4263600000000003,3.09,2.8613600000000003,3.3160300000000005,No Remarks,2024-05-27 14:00:00,14,2024,5,05-2024
21807,2024-05-27,15:00:00,3.39256,3.12,2.88265,3.2833200000000002,No Remarks,2024-05-27 15:00:00,15,2024,5,05-2024
21808,2024-05-27,16:00:00,3.41287,3.17,2.86478,3.3029800000000002,No Remarks,2024-05-27 16:00:00,16,2024,5,05-2024
21809,2024-05-27,17:00:00,3.43101,3.21,2.8716399999999997,3.32053,No Remarks,2024-05-27 17:00:00,17,2024,5,05-2024
21810,2024-05-27,18:00:00,3.4763200000000003,3.46,2.8972100000000003,3.36438,No Remarks,2024-05-27 18:00:00,18,2024,5,05-2024
21811,2024-05-27,19:00:00,3.44298,3.71,2.86723,3.3321199999999997,No Remarks,2024-05-27 19:00:00,19,2024,5,05-2024
21812,2024-05-27,20:00:00,3.40931,3.41,,3.2995300000000003,No Remarks,2024-05-27 20:00:00,20,2024,5,05-2024
21813,2024-05-27,21:00:00,3.41698,3.27,3.75632,3.30695,No Remarks,2024-05-27 21:00:00,21,2024,5,05-2024
21814,2024-05-27,22:00:00,3.4218699999999997,3.12,3.76512,3.31169,No Remarks,2024-05-27 22:00:00,22,2024,5,05-2024
21815,2024-05-27,23:00:00,3.39921,3.17,3.7552600000000003,3.2897600000000002,No Remarks,2024-05-27 23:00:00,23,2024,5,05-2024
21816,2024-05-27,00:00:00,3.4056100000000002,3.21,2.88564,3.29595,No Remarks,2024-05-27 00:00:00,0,2024,5,05-2024
21817,2024-05-28,01:00:00,3.43363,3.27,2.8973600000000004,3.3230700000000004,No Remarks,2024-05-28 01:00:00,1,2024,5,05-2024
21818,2024-05-28,02:00:00,3.41202,3.33,2.89589,3.30215,No Remarks,2024-05-28 02:00:00,2,2024,5,05-2024
21819,2024-05-28,03:00:00,3.40985,3.41,2.90226,3.30005,No Remarks,2024-05-28 03:00:00,3,2024,5,05-2024
21820,2024-05-28,04:00:00,3.42162,3.5,2.90125,3.31144,No Remarks,2024-05-28 04:00:00,4,2024,5,05-2024
21821,2024-05-28,05:00:00,3.4055500000000003,3.59,2.94361,3.29589,No Remarks,2024-05-28 05:00:00,5,2024,5,05-2024
21822,2024-05-28,06:00:00,3.4062600000000005,3.68,2.93364,3.29658,No Remarks,2024-05-28 06:00:00,6,2024,5,05-2024
21823,2024-05-28,07:00:00,3.41969,3.77,2.9292100000000003,3.30958,No Remarks,2024-05-28 07:00:00,7,2024,5,05-2024
21824,2024-05-28,08:00:00,3.42625,3.74,2.94327,3.31592,No Remarks,2024-05-28 08:00:00,8,2024,5,05-2024
21825,2024-05-28,09:00:00,3.41308,3.63,2.94509,3.30318,No Remarks,2024-05-28 09:00:00,9,2024,5,05-2024
21826,2024-05-28,10:00:00,3.4250900000000004,3.55,2.94135,3.3148000000000004,No Remarks,2024-05-28 10:00:00,10,2024,5,05-2024
21827,2024-05-28,11:00:00,3.4194899999999997,3.78,3.8409899999999997,3.30938,No Remarks,2024-05-28 11:00:00,11,2024,5,05-2024
21828,2024-05-28,12:00:00,3.4290900000000004,3.65,3.82519,3.31867,No Remarks,2024-05-28 12:00:00,12,2024,5,05-2024
21829,2024-05-28,13:00:00,3.40926,3.51,3.80664,3.29948,No Remarks,2024-05-28 13:00:00,13,2024,5,05-2024
21830,2024-05-28,14:00:00,3.4084600000000003,3.38,3.7844800000000003,3.2987100000000003,No Remarks,2024-05-28 14:00:00,14,2024,5,05-2024
21831,2024-05-28,15:00:00,3.40775,3.27,3.7967,3.29802,No Remarks,2024-05-28 15:00:00,15,2024,5,05-2024
21832,2024-05-28,16:00:00,3.3663800000000004,2.88,3.6945200000000002,3.25798,No Remarks,2024-05-28 16:00:00,16,2024,5,05-2024
21833,2024-05-28,17:00:00,3.38546,2.58,3.68921,3.27645,No Remarks,2024-05-28 17:00:00,17,2024,5,05-2024
21834,2024-05-28,18:00:00,3.40487,2.3,3.70472,3.29523,No Remarks,2024-05-28 18:00:00,18,2024,5,05-2024
21835,2024-05-28,19:00:00,3.39814,1.85,3.69575,3.28872,No Remarks,2024-05-28 19:00:00,19,2024,5,05-2024
21836,2024-05-28,20:00:00,3.4052700000000002,1.91,2.8295,3.29562,No Remarks,2024-05-28 20:00:00,20,2024,5,05-2024
21837,2024-05-28,21:00:00,3.4226900000000002,2.09,2.84944,3.31248,No Remarks,2024-05-28 21:00:00,21,2024,5,05-2024
21838,2024-05-28,22:00:00,3.3532100000000002,2.14,2.85598,3.24524,No Remarks,2024-05-28 22:00:00,22,2024,5,05-2024
21839,2024-05-28,23:00:00,3.4024099999999997,2.29,2.9070500000000004,3.29285,No Remarks,2024-05-28 23:00:00,23,2024,5,05-2024
21840,2024-05-28,00:00:00,3.4205500000000004,2.53,2.91037,3.31041,No Remarks,2024-05-28 00:00:00,0,2024,5,05-2024
21841,2024-05-29,01:00:00,3.4141500000000002,2.76,2.90816,3.3042100000000003,No Remarks,2024-05-29 01:00:00,1,2024,5,05-2024
21842,2024-05-29,02:00:00,3.42376,2.97,2.9070500000000004,3.3135100000000004,No Remarks,2024-05-29 02:00:00,2,2024,5,05-2024
21843,2024-05-29,03:00:00,3.39814,3.05,2.9214499999999997,3.28872,No Remarks,2024-05-29 03:00:00,3,2024,5,05-2024
21844,2024-05-29,04:00:00,3.38854,3.27,2.91148,3.27943,No Remarks,2024-05-29 04:00:00,4,2024,5,05-2024
21845,2024-05-29,05:00:00,3.4141500000000002,3.4,2.9258699999999997,3.3042100000000003,No Remarks,2024-05-29 05:00:00,5,2024,5,05-2024
21846,2024-05-29,06:00:00,3.43763,3.44,2.90583,3.32694,No Remarks,2024-05-29 06:00:00,6,2024,5,05-2024
21847,2024-05-29,07:00:00,3.4141500000000002,3.44,2.89486,3.3042100000000003,No Remarks,2024-05-29 07:00:00,7,2024,5,05-2024
21848,2024-05-29,08:00:00,3.4024099999999997,3.41,2.9070500000000004,3.29285,No Remarks,2024-05-29 08:00:00,8,2024,5,05-2024
21849,2024-05-29,09:00:00,3.45262,3.44,2.90881,3.34145,No Remarks,2024-05-29 09:00:00,9,2024,5,05-2024
21850,2024-05-29,10:00:00,3.45265,3.98,2.94565,3.3414699999999997,No Remarks,2024-05-29 10:00:00,10,2024,5,05-2024
21851,2024-05-29,11:00:00,3.4008800000000003,3.49,3.7693200000000004,3.29137,No Remarks,2024-05-29 11:00:00,11,2024,5,05-2024
21852,2024-05-29,12:00:00,3.41202,3.66,2.95026,3.30215,No Remarks,2024-05-29 12:00:00,12,2024,5,05-2024
21853,2024-05-29,13:00:00,3.39341,3.8,2.93649,3.28414,No Remarks,2024-05-29 13:00:00,13,2024,5,05-2024
21854,2024-05-29,14:00:00,3.41325,4.0,3.88382,3.3033400000000004,No Remarks,2024-05-29 14:00:00,14,2024,5,05-2024
21855,2024-05-29,15:00:00,3.4287600000000005,3.56,3.90718,3.31835,No Remarks,2024-05-29 15:00:00,15,2024,5,05-2024
21856,2024-05-29,16:00:00,3.4391599999999998,3.23,3.80843,3.32842,No Remarks,2024-05-29 16:00:00,16,2024,5,05-2024
21857,2024-05-29,17:00:00,3.43248,2.98,3.78684,3.3219499999999997,No Remarks,2024-05-29 17:00:00,17,2024,5,05-2024
21858,2024-05-29,18:00:00,3.4211500000000004,2.62,3.7663200000000003,3.31099,No Remarks,2024-05-29 18:00:00,18,2024,5,05-2024
21859,2024-05-29,19:00:00,3.3930000000000002,2.38,3.71205,3.28375,No Remarks,2024-05-29 19:00:00,19,2024,5,05-2024
21860,2024-05-29,20:00:00,3.54665,2.49,2.85064,3.43245,No Remarks,2024-05-29 20:00:00,20,2024,5,05-2024
21861,2024-05-29,21:00:00,3.4966399999999997,2.61,2.86347,3.3840500000000002,No Remarks,2024-05-29 21:00:00,21,2024,5,05-2024
21862,2024-05-29,22:00:00,3.37233,2.64,2.87365,3.26374,No Remarks,2024-05-29 22:00:00,22,2024,5,05-2024
21863,2024-05-29,23:00:00,3.4122800000000004,2.82,2.8466500000000003,3.3024,No Remarks,2024-05-29 23:00:00,23,2024,5,05-2024
21864,2024-05-29,00:00:00,3.4096900000000003,3.04,2.86564,3.2999,No Remarks,2024-05-29 00:00:00,0,2024,5,05-2024
21865,2024-05-30,01:00:00,3.372,3.24,2.90164,3.26342,No Remarks,2024-05-30 01:00:00,1,2024,5,05-2024
21866,2024-05-30,02:00:00,3.3783600000000003,3.36,2.8963400000000004,3.26958,No Remarks,2024-05-30 02:00:00,2,2024,5,05-2024
21867,2024-05-30,03:00:00,3.39921,3.48,2.91164,3.2897600000000002,No Remarks,2024-05-30 03:00:00,3,2024,5,05-2024
21868,2024-05-30,04:00:00,3.40965,3.66,2.89465,3.2998600000000002,No Remarks,2024-05-30 04:00:00,4,2024,5,05-2024
21869,2024-05-30,05:00:00,3.41821,3.81,2.9036399999999998,3.30814,No Remarks,2024-05-30 05:00:00,5,2024,5,05-2024
21870,2024-05-30,06:00:00,3.43542,3.87,2.89465,3.3248,No Remarks,2024-05-30 06:00:00,6,2024,5,05-2024
21871,2024-05-30,07:00:00,3.40049,3.75,2.91254,3.29099,No Remarks,2024-05-30 07:00:00,7,2024,5,05-2024
21872,2024-05-30,08:00:00,3.3826500000000004,3.3,3.8724499999999997,3.27373,No Remarks,2024-05-30 08:00:00,8,2024,5,05-2024
21873,2024-05-30,09:00:00,3.39954,3.08,3.83014,3.29007,No Remarks,2024-05-30 09:00:00,9,2024,5,05-2024
21874,2024-05-30,10:00:00,3.4056100000000002,2.68,3.80132,3.29595,No Remarks,2024-05-30 10:00:00,10,2024,5,05-2024
21875,2024-05-30,11:00:00,3.4066799999999997,2.71,2.91705,3.29698,No Remarks,2024-05-30 11:00:00,11,2024,5,05-2024
21876,2024-05-30,12:00:00,3.4226900000000002,2.79,2.9254499999999997,3.31248,No Remarks,2024-05-30 12:00:00,12,2024,5,05-2024
21877,2024-05-30,13:00:00,3.4345,2.86,2.90725,3.32391,No Remarks,2024-05-30 13:00:00,13,2024,5,05-2024
21878,2024-05-30,14:00:00,3.42222,2.88,2.91008,3.31202,No Remarks,2024-05-30 14:00:00,14,2024,5,05-2024
21879,2024-05-30,15:00:00,3.40941,2.9,2.9146900000000002,3.29963,No Remarks,2024-05-30 15:00:00,15,2024,5,05-2024
21880,2024-05-30,16:00:00,3.4355,2.94,2.9268400000000003,3.3248800000000003,No Remarks,2024-05-30 16:00:00,16,2024,5,05-2024
21881,2024-05-30,17:00:00,3.4269600000000002,3.02,2.9165500000000004,3.3166100000000003,No Remarks,2024-05-30 17:00:00,17,2024,5,05-2024
